INDEX,FNAME,OPERATION,GROUP,AGGREGATE,MEMN,MDIM1,X1,MAXSB1,MAXSB2,MKIND,SPTRN,MSECT,MIO,OSVBAS,OSVOFF,ENG_UNITS,ENG_LTVAL11,ENG_LTVAL12,ENG_LTVAL21,ENG_LTVAL22,DESCRIPTION,MET_UNITS,MET_LTVAL11,MET_LTVAL12,MET_LTVAL21,MET_LTVAL22
306,./HSPF90/PERLNDTS.SEQ,PERLND,PEST,LAST,TPS,3,3,3,-3804,1,0,9,0,0,4326,lb/ac,0,1,0,0.892,Total amount of pesticide in the soil,kg/ha,0,1.12,0,1
307,./HSPF90/PERLNDTS.SEQ,PERLND,PEST,LAST,TPST,5,3,5,-3804,1,0,9,0,0,4335,lb/ac,0,1,0,0.892,Total amount of pesticide in each layer,kg/ha,0,1.12,0,1
310,./HSPF90/PERLNDTS.SEQ,PERLND,PEST,SUM,TSPSS,5,3,5,-3804,2,0,9,0,0,4695,lb/aciv,0,1,0,0.892,Fluxes of soln pest. for topsoil layers,kg/haiv,0,1.12,0,1
313,./HSPF90/PERLNDTS.SEQ,PERLND,PEST,SUM,UDEGPS,3,1,-3804,1,2,0,9,0,0,4722,lb/aciv,0,1,0,0.892,Amount of degradation in upper layer,kg/haiv,0,1.12,0,1
302,./HSPF90/PERLNDTS.SEQ,PERLND,PEST,LAST,UPS,3,3,3,-3804,1,0,9,0,0,4296,lb/ac,0,1,0,0.892,Amt. of pestic. in upper princ. storage,kg/ha,0,1.12,0,1
377,./HSPF90/PERLNDTS.SEQ,PERLND,PHOS,LAST,AP,4,1,4,1,1,0,11,0,0,7132,lb/ac,0,1,0,0.892,P in groundwater layer storage,kg/ha,0,1.12,0,1
375,./HSPF90/PERLNDTS.SEQ,PERLND,PHOS,LAST,IP,1,1,1,1,1,0,11,0,0,7127,lb/ac,0,1,0,0.892,P in upper layer auxil storage,kg/ha,0,1.12,0,1
376,./HSPF90/PERLNDTS.SEQ,PERLND,PHOS,LAST,LP,4,1,4,1,1,0,11,0,0,7128,lb/ac,0,1,0,0.892,P in lower layer storage,kg/ha,0,1.12,0,1
387,./HSPF90/PERLNDTS.SEQ,PERLND,PHOS,SUM,ORPMN,5,1,5,1,2,0,11,0,0,7348,lb/aciv,0,1,0,0.892,ORP mineralization flux (each layer & tot),kg/haiv,0,1.12,0,1
386,./HSPF90/PERLNDTS.SEQ,PERLND,PHOS,SUM,P4IMB,5,1,5,1,2,0,11,0,0,7343,lb/aciv,0,1,0,0.892,PO4 immobilization flux (each layer & tot),kg/haiv,0,1.12,0,1
381,./HSPF90/PERLNDTS.SEQ,PERLND,PHOS,LAST,PDFCT,5,1,5,1,1,0,11,0,0,7146,lb/ac,0,1,0,0.892,"Plant uptake deficit by layer, and total",kg/ha,0,1.12,0,1
390,./HSPF90/PERLNDTS.SEQ,PERLND,PHOS,SUM,PHADDR,2,2,2,2,2,0,11,0,0,7355,lb/aciv,0,1,0,0.892,Dry atmospheric deposition to PLS,kg/haiv,0,1.12,0,1
392,./HSPF90/PERLNDTS.SEQ,PERLND,PHOS,SUM,PHADEP,2,2,2,2,2,0,11,0,0,7363,lb/aciv,0,1,0,0.892,Total atmospheric deposition to PLS,kg/haiv,0,1.12,0,1
391,./HSPF90/PERLNDTS.SEQ,PERLND,PHOS,SUM,PHADWT,2,2,2,2,2,0,11,0,0,7359,lb/aciv,0,1,0,0.892,Wet atmospheric deposition to PLS,kg/haiv,0,1.12,0,1
372,./HSPF90/PERLNDTS.SEQ,PERLND,PHOS,LAST,PHOIF,3,1,3,1,2,0,11,0,0,6762,lb/ac,0,1,0,0.892,Special Action inflow of phosphorus spec.,kg/ha,0,1.12,0,1
389,./HSPF90/PERLNDTS.SEQ,PERLND,PHOS,SUM,POPHOS,1,1,1,1,2,0,11,0,0,7354,lb/aciv,0,1,0,0.892,Total outflow of P from the PLS.,kg/haiv,0,1.12,0,1
382,./HSPF90/PERLNDTS.SEQ,PERLND,PHOS,SUM,PUPTG,4,1,4,1,2,0,11,0,0,7159,lb/aciv,0,1,0,0.892,Plant uptake target by layer,kg/haiv,0,1.12,0,1
383,./HSPF90/PERLNDTS.SEQ,PERLND,PHOS,SUM,SEDP,2,1,2,1,2,0,11,0,0,7333,lb/aciv,0,1,0,0.892,Outflows of sediment-associated P,kg/haiv,0,1.12,0,1
388,./HSPF90/PERLNDTS.SEQ,PERLND,PHOS,SUM,SOSEDP,1,1,1,1,2,0,11,0,0,7353,lb/aciv,0,1,0,0.892,Outflow of sed-assoc P (orgP + ads PO4),kg/haiv,0,1.12,0,1
373,./HSPF90/PERLNDTS.SEQ,PERLND,PHOS,LAST,SP,4,1,4,1,1,0,11,0,0,7119,lb/ac,0,1,0,0.892,P in surface layer storage,kg/ha,0,1.12,0,1
385,./HSPF90/PERLNDTS.SEQ,PERLND,PHOS,SUM,SSP4S,3,1,3,1,2,0,11,0,0,7340,lb/aciv,0,1,0,0.892,Fluxes of soln phosphate in the subsoil,kg/haiv,0,1.12,0,1
380,./HSPF90/PERLNDTS.SEQ,PERLND,PHOS,LAST,TOTPHO,1,1,1,1,1,0,11,0,0,7145,lb/ac,0,1,0,0.892,Total P stored in the PLS (all species),kg/ha,0,1.12,0,1
378,./HSPF90/PERLNDTS.SEQ,PERLND,PHOS,LAST,TP,4,1,4,1,1,0,11,0,0,7136,lb/ac,0,1,0,0.892,"Total P in soil, by species",kg/ha,0,1.12,0,1
379,./HSPF90/PERLNDTS.SEQ,PERLND,PHOS,LAST,TPHO,5,1,5,1,1,0,11,0,0,7140,lb/ac,0,1,0,0.892,Total P stored in each layer (all species),kg/ha,0,1.12,0,1
384,./HSPF90/PERLNDTS.SEQ,PERLND,PHOS,SUM,TSP4S,5,1,5,1,2,0,11,0,0,7335,lb/aciv,0,1,0,0.892,Fluxes of soln phosphate in the topsoil,kg/haiv,0,1.12,0,1
374,./HSPF90/PERLNDTS.SEQ,PERLND,PHOS,LAST,UP,4,1,4,1,1,0,11,0,0,7123,lb/ac,0,1,0,0.892,P in upper layer princ storage,kg/ha,0,1.12,0,1
283,./HSPF90/PERLNDTS.SEQ,PERLND,PQUAL,LAST,AOQC,7,1,-1749,1,1,0,7,0,0,3040,qty/ft3,0,3630,0,102833,Conc of QUALGW in interflow outflow,qty/l,0,3630,0,102833
292,./HSPF90/PERLNDTS.SEQ,PERLND,PQUAL,SUM,AOQUAL,7,1,-1749,1,2,0,7,0,0,3560,qty/aciv,0,1,0,0.4047,Outflow of QUALGW in baseflow,qty/haiv,0,1,0,0.4047
282,./HSPF90/PERLNDTS.SEQ,PERLND,PQUAL,LAST,IOQC,7,1,-1748,1,1,0,7,0,0,3030,qty/ft3,0,3630,0,102833,Conc of QUALIF in interflow outflow,qty/l,0,3630,0,102833
291,./HSPF90/PERLNDTS.SEQ,PERLND,PQUAL,SUM,IOQUAL,7,1,-1748,1,2,0,7,0,0,3550,qty/aciv,0,1,0,0.4047,Outflow of QUALIF in interflow,qty/haiv,0,1,0,0.4047
298,./HSPF90/PERLNDTS.SEQ,PERLND,PQUAL,SUM,ISQO,10,1,-1745,1,2,0,7,0,0,3620,qty/aciv,0,1,0,0.4047,Total input flux if QUALOF to PLS,qty/haiv,0,1,0,0.4047
294,./HSPF90/PERLNDTS.SEQ,PERLND,PQUAL,LAST,POQC,10,1,-1745,1,2,0,7,0,0,3580,qty/ft3,0,3630,0,102833,Conc of QUAL in total outflow from PLS,qty/l,0,3630,0,102833
293,./HSPF90/PERLNDTS.SEQ,PERLND,PQUAL,SUM,POQUAL,10,1,-1745,1,2,0,7,0,0,3570,qty/aciv,0,1,0,0.4047,Total flux of QUAL from the PLS,qty/haiv,0,1,0,0.4047
295,./HSPF90/PERLNDTS.SEQ,PERLND,PQUAL,SUM,PQADDR,10,1,-1745,1,2,0,7,0,0,3590,qty/aciv,0,1,0,0.4047,Dry atmospheric deposition flux to PLS,qty/haiv,0,1,0,0.4047
297,./HSPF90/PERLNDTS.SEQ,PERLND,PQUAL,SUM,PQADEP,10,1,-1745,1,2,0,7,0,0,3610,qty/aciv,0,1,0,0.4047,Total atmospheric deposition flux to PLS,qty/haiv,0,1,0,0.4047
296,./HSPF90/PERLNDTS.SEQ,PERLND,PQUAL,SUM,PQADWT,10,1,-1745,1,2,0,7,0,0,3600,qty/aciv,0,1,0,0.4047,Wet atmospheric deposition flux to PLS,qty/haiv,0,1,0,0.4047
285,./HSPF90/PERLNDTS.SEQ,PERLND,PQUAL,SUM,SCRQS,7,1,-1746,1,2,0,7,0,0,3490,qty/aciv,0,1,0,0.4047,Removal of QUALSD with matrix soil scour,qty/haiv,0,1,0,0.4047
290,./HSPF90/PERLNDTS.SEQ,PERLND,PQUAL,LAST,SOQC,10,1,-1745,1,2,0,7,0,0,3540,qty/ft3,0,3630,0,102833,Conc of QUAL in surface outflow,qty/l,0,3630,0,102833
287,./HSPF90/PERLNDTS.SEQ,PERLND,PQUAL,SUM,SOQO,7,1,-1747,1,2,0,7,0,0,3510,qty/aciv,0,1,0,0.4047,Washoff of QUALOF from surface,qty/haiv,0,1,0,0.4047
288,./HSPF90/PERLNDTS.SEQ,PERLND,PQUAL,LAST,SOQOC,7,1,-1747,1,2,0,7,0,0,3520,qty/ft3,0,3630,0,102833,Conc of QUALOF in surface outflow,qty/l,0,3630,0,102833
286,./HSPF90/PERLNDTS.SEQ,PERLND,PQUAL,SUM,SOQS,7,1,-1746,1,2,0,7,0,0,3500,qty/aciv,0,1,0,0.4047,Total outflow of QUALSD from surface,qty/aciv,0,1,0,0.4047
281,./HSPF90/PERLNDTS.SEQ,PERLND,PQUAL,LAST,SOQSP,7,1,-1746,1,1,0,7,0,0,3020,qty/ton,0,1,0,0.9072,Pot factor of QUALSD on sediment outflow,qty/tonn,0,1,0,0.9072
289,./HSPF90/PERLNDTS.SEQ,PERLND,PQUAL,SUM,SOQUAL,10,1,-1745,1,2,0,7,0,0,3530,qty/aciv,0,1,0,0.4047,Total outflow of QUAL from the surface,qty/haiv,0,1,0,0.4047
280,./HSPF90/PERLNDTS.SEQ,PERLND,PQUAL,LAST,SQO,7,1,-1747,1,1,0,7,0,0,3010,qty/ac,0,1,0,0.4047,Storage of QUALOF on the surface,qty/ha,0,1,0,0.4047
284,./HSPF90/PERLNDTS.SEQ,PERLND,PQUAL,SUM,WASHQS,7,1,-1746,1,2,0,7,0,0,3480,qty/aciv,0,1,0,0.4047,Removal of QUALSD with det. sed washoff,qty/haiv,0,1,0,0.4047
255,./HSPF90/PERLNDTS.SEQ,PERLND,PSTEMP,LAST,AIRTC,1,1,1,1,2,0,5,0,0,1444,Deg F,-32,0.555,0,1,Air temp on the PLS,Deg C,-32,0.555,0,1
258,./HSPF90/PERLNDTS.SEQ,PERLND,PSTEMP,LAST,LGTMP,1,1,1,1,2,0,5,1,0,1447,Deg F,-32,0.555,0,1,Lower and groundwater layer,Deg C,-32,0.555,0,1
256,./HSPF90/PERLNDTS.SEQ,PERLND,PSTEMP,LAST,SLTMP,1,1,1,1,2,0,5,1,0,1445,Deg F,-32,0.555,0,1,Surface layer soil temp,Deg C,-32,0.555,0,1
257,./HSPF90/PERLNDTS.SEQ,PERLND,PSTEMP,LAST,ULTMP,1,1,1,1,2,0,5,1,0,1446,Deg F,-32,0.555,0,1,Upper layer soil temp,Deg C,-32,0.555,0,1
233,./HSPF90/PERLNDTS.SEQ,PERLND,PWATER,SUM,AGWET,1,1,1,1,2,0,3,0,0,1205,in/iv,0,1,0,0.0394,E-T from active groundwater storage,mm/iv,0,1,0,0.0394
241,./HSPF90/PERLNDTS.SEQ,PERLND,PWATER,SUM,AGWI,1,1,1,1,2,0,3,1,0,1213,in/iv,0,1,0,0.0394,Act. groundwater inflow(no lateral flow),mm/iv,0,1,0,0.0394
224,./HSPF90/PERLNDTS.SEQ,PERLND,PWATER,SUM,AGWO,1,1,1,1,2,0,3,1,0,1186,in/iv,0,1,0,0.0394,Active groundwater outflow,mm/iv,0,1,0,0.0394
213,./HSPF90/PERLNDTS.SEQ,PERLND,PWATER,LAST,AGWS,1,1,1,1,1,0,3,1,0,984,in,0,1,0,0.0394,Active groundwater storage above base elev,mm,0,1,0,0.0394
234,./HSPF90/PERLNDTS.SEQ,PERLND,PWATER,SUM,BASET,1,1,1,1,2,0,3,0,0,1206,in/iv,0,1,0,0.0394,E-T from active groundwater outflow,mm/iv,0,1,0,0.0394
228,./HSPF90/PERLNDTS.SEQ,PERLND,PWATER,SUM,CEPE,5,1,5,1,2,0,3,0,0,1190,in/iv,0,1,0,0.0394,Evap from interception storage,mm/iv,0,1,0,0.0394
229,./HSPF90/PERLNDTS.SEQ,PERLND,PWATER,SUM,CEPO,5,1,5,1,2,0,3,0,0,1197,in/iv,0,1,0,0.0394,Outflow from interception storage,mm/iv,0,1,0,0.0394
208,./HSPF90/PERLNDTS.SEQ,PERLND,PWATER,LAST,CEPS,5,1,5,1,1,0,3,0,0,975,in,0,1,0,0.0394,Interception storage,mm,0,1,0,0.0394
215,./HSPF90/PERLNDTS.SEQ,PERLND,PWATER,LAST,GWEL,1,1,1,1,1,0,3,1,0,986,ft,0,12,0,39.4,Groundwater elevation,m,0,12,0,39.4
216,./HSPF90/PERLNDTS.SEQ,PERLND,PWATER,LAST,GWVS,1,1,1,1,1,0,3,1,0,987,in,0,1,0,0.0394,Groundwater slope index,mm,0,1,0,0.0394
236,./HSPF90/PERLNDTS.SEQ,PERLND,PWATER,SUM,IFWI,1,1,1,1,2,0,3,1,0,1208,in/iv,0,1,0,0.0394,Interflow inflow(excluding lateral flow),mm/iv,0,1,0,0.0394
223,./HSPF90/PERLNDTS.SEQ,PERLND,PWATER,SUM,IFWO,1,1,1,1,2,0,3,1,0,1185,in/iv,0,1,0,0.0394,Interflow outflow,mm/iv,0,1,0,0.0394
211,./HSPF90/PERLNDTS.SEQ,PERLND,PWATER,LAST,IFWS,1,1,1,1,1,0,3,1,0,982,in,0,1,0,0.0394,Interflow storage,mm,0,1,0,0.0394
226,./HSPF90/PERLNDTS.SEQ,PERLND,PWATER,SUM,IGWI,1,1,1,1,2,0,3,1,0,1188,in/iv,0,1,0,0.0394,Inflow to inactive (deep) groundwater,mm/iv,0,1,0,0.0394
217,./HSPF90/PERLNDTS.SEQ,PERLND,PWATER,NONE,INFFAC,1,1,1,1,1,0,3,1,0,988,none,0,1,0,1,Infiltration adjustment factor,none,0,1,0,1
238,./HSPF90/PERLNDTS.SEQ,PERLND,PWATER,SUM,INFIL,1,1,1,1,2,0,3,1,0,1210,in/iv,0,1,0,0.0394,Infiltration to the soil,mm/iv,0,1,0,0.0394
245,./HSPF90/PERLNDTS.SEQ,PERLND,PWATER,SUM,IRDRAW,3,1,3,1,2,0,3,0,0,1217,in/iv,0,1,0,0.0394,Irrigation withdrawal by source,mm/iv,0,1,0,0.0394
246,./HSPF90/PERLNDTS.SEQ,PERLND,PWATER,SUM,IRRAPP,6,1,6,1,2,0,3,0,0,1220,in/iv,0,1,0,0.0394,Irrigation application,mm/iv,0,1,0,0.0394
243,./HSPF90/PERLNDTS.SEQ,PERLND,PWATER,SUM,IRRDEM,1,1,1,1,2,0,3,0,0,1215,in/iv,0,1,0,0.0394,Calculated irrigation demand,mm/iv,0,1,0,0.0394
244,./HSPF90/PERLNDTS.SEQ,PERLND,PWATER,SUM,IRSHRT,1,1,1,1,2,0,3,0,0,1216,in/iv,0,1,0,0.0394,Irrigation shortfall,mm/iv,0,1,0,0.0394
232,./HSPF90/PERLNDTS.SEQ,PERLND,PWATER,SUM,LZET,1,1,1,1,2,0,3,0,0,1204,in/iv,0,1,0,0.0394,E-T from lower zone,mm/iv,0,1,0,0.0394
240,./HSPF90/PERLNDTS.SEQ,PERLND,PWATER,SUM,LZI,1,1,1,1,2,0,3,0,0,1212,in/iv,0,1,0,0.0394,Lower zone inflow,mm/iv,0,1,0,0.0394
212,./HSPF90/PERLNDTS.SEQ,PERLND,PWATER,LAST,LZS,1,1,1,1,1,0,3,1,0,983,in,0,1,0,0.0394,Lower zone storage,mm,0,1,0,0.0394
239,./HSPF90/PERLNDTS.SEQ,PERLND,PWATER,SUM,PERC,1,1,1,1,2,0,3,1,0,1211,in/iv,0,1,0,0.0394,Percolation from upper to lower zone,mm/iv,0,1,0,0.0394
225,./HSPF90/PERLNDTS.SEQ,PERLND,PWATER,SUM,PERO,1,1,1,1,2,0,3,1,0,1187,in/iv,0,1,0,0.0394,Total outflow from PLS,mm/iv,0,1,0,0.0394
207,./HSPF90/PERLNDTS.SEQ,PERLND,PWATER,LAST,PERS,1,1,1,1,1,0,3,0,0,974,in,0,1,0,0.0394,Total water stored in the PLS,mm,0,1,0,0.0394
227,./HSPF90/PERLNDTS.SEQ,PERLND,PWATER,SUM,PET,1,1,1,1,2,0,3,0,0,1189,in/iv,0,1,0,0.0394,Potential E-T,mm/iv,0,1,0,0.0394
218,./HSPF90/PERLNDTS.SEQ,PERLND,PWATER,NONE,PETADJ,1,1,1,1,1,0,3,1,0,989,none,0,1,0,1,Potential ET adjustment factor,none,0,1,0,1
219,./HSPF90/PERLNDTS.SEQ,PERLND,PWATER,SUM,RPARM,1,1,1,1,2,0,3,0,0,990,in/iv,0,1,0,0.0394,Value of max lower zone E-T opportunity,mm/iv,0,1,0,0.0394
220,./HSPF90/PERLNDTS.SEQ,PERLND,PWATER,LAST,RZWS,1,1,1,1,1,0,3,0,0,991,in,0,1,0,0.0394,Root zone water storage,mm,0,1,0,0.0394
221,./HSPF90/PERLNDTS.SEQ,PERLND,PWATER,SUM,SUPY,1,1,1,1,2,0,3,1,0,1183,in/iv,0,1,0,0.0394,Moisture supply,mm/iv,0,1,0,0.0394
230,./HSPF90/PERLNDTS.SEQ,PERLND,PWATER,SUM,SURET,1,1,1,1,2,0,3,0,0,1202,in/iv,0,1,0,0.0394,E-T from surface storage,mm/iv,0,1,0,0.0394
242,./HSPF90/PERLNDTS.SEQ,PERLND,PWATER,SUM,SURI,1,1,1,1,2,0,3,1,0,1214,in/iv,0,1,0,0.0394,Surface inflow(including lateral inflow),mm/iv,0,1,0,0.0394
222,./HSPF90/PERLNDTS.SEQ,PERLND,PWATER,SUM,SURO,1,1,1,1,2,0,3,1,0,1184,in/iv,0,1,0,0.0394,Surface outflow,mm/iv,0,1,0,0.0394
209,./HSPF90/PERLNDTS.SEQ,PERLND,PWATER,LAST,SURS,1,1,1,1,1,0,3,1,0,980,in,0,1,0,0.0394,Surface (overland flow) storage,mm,0,1,0,0.0394
235,./HSPF90/PERLNDTS.SEQ,PERLND,PWATER,SUM,TAET,1,1,1,1,2,0,3,0,0,1207,in/iv,0,1,0,0.0394,Total simulated E-T,mm/iv,0,1,0,0.0394
214,./HSPF90/PERLNDTS.SEQ,PERLND,PWATER,LAST,TGWS,1,1,1,1,1,0,3,1,0,985,in,0,1,0,0.0394,Total groundwater storage above datum,mm,0,1,0,0.0394
231,./HSPF90/PERLNDTS.SEQ,PERLND,PWATER,SUM,UZET,1,1,1,1,2,0,3,0,0,1203,in/iv,0,1,0,0.0394,E-T from upper zone,mm/iv,0,1,0,0.0394
237,./HSPF90/PERLNDTS.SEQ,PERLND,PWATER,SUM,UZI,1,1,1,1,2,0,3,1,0,1209,in/iv,0,1,0,0.0394,Upper zone inflow,mm/iv,0,1,0,0.0394
210,./HSPF90/PERLNDTS.SEQ,PERLND,PWATER,LAST,UZS,1,1,1,1,1,0,3,1,0,981,in,0,1,0,0.0394,Upper zone storage,mm,0,1,0,0.0394
267,./HSPF90/PERLNDTS.SEQ,PERLND,PWTGAS,LAST,AOCO2,1,1,1,1,1,0,6,0,0,1544,mg/l,0,1,0,1,CO2 conc in active groundwater outflow,mg/l,0,1,0,1
277,./HSPF90/PERLNDTS.SEQ,PERLND,PWTGAS,SUM,AOCO2M,1,1,1,1,2,0,6,0,0,1602,lb/aciv,0,4.411,0,3.937,Flux of CO2 in act. groundwater outflow,kg/haiv,0,4.411,0,3.937
266,./HSPF90/PERLNDTS.SEQ,PERLND,PWTGAS,LAST,AODOX,1,1,1,1,1,0,6,0,0,1543,mg/l,0,1,0,1,DO conc in active groundwater outflow,mg/l,0,1,0,1
276,./HSPF90/PERLNDTS.SEQ,PERLND,PWTGAS,SUM,AODOXM,1,1,1,1,2,0,6,0,0,1601,lb/aciv,0,4.411,0,3.937,Flux of DO in active groundwater outflow,kg/haiv,0,4.411,0,3.937
270,./HSPF90/PERLNDTS.SEQ,PERLND,PWTGAS,SUM,AOHT,1,1,1,1,2,0,6,0,0,1595,BTU/aciv,0,0.000002455,0,0.000003942,Heat energy in act. groundwater outflow,kcl/haiv,0,0.000002455,0,0.000003942
261,./HSPF90/PERLNDTS.SEQ,PERLND,PWTGAS,LAST,AOTMP,1,1,1,1,1,0,6,0,0,1538,Deg F,-32,0.555,0,1,Temp of active groundwater outflow,Deg C,-32,0.555,0,1
265,./HSPF90/PERLNDTS.SEQ,PERLND,PWTGAS,LAST,IOCO2,1,1,1,1,1,0,6,0,0,1542,mg/l,0,1,0,1,CO2 conc in interflow outflow,mg/l,0,1,0,1
275,./HSPF90/PERLNDTS.SEQ,PERLND,PWTGAS,SUM,IOCO2M,1,1,1,1,2,0,6,0,0,1600,lb/aciv,0,4.411,0,3.937,Flux of CO2 in interflow outflow,kg/haiv,0,4.411,0,3.937
264,./HSPF90/PERLNDTS.SEQ,PERLND,PWTGAS,LAST,IODOX,1,1,1,1,1,0,6,0,0,1541,mg/l,0,1,0,1,DO conc in interflow outflow,mg/l,0,1,0,1
274,./HSPF90/PERLNDTS.SEQ,PERLND,PWTGAS,SUM,IODOXM,1,1,1,1,2,0,6,0,0,1599,lb/aciv,0,4.411,0,3.937,Flux of DO in interflow outflow,kg/haiv,0,4.411,0,3.937
269,./HSPF90/PERLNDTS.SEQ,PERLND,PWTGAS,SUM,IOHT,1,1,1,1,2,0,6,0,0,1594,BTU/aciv,0,0.000002455,0,0.000003942,Heat energy in interflow outflow,kcl/haiv,0,0.000002455,0,0.000003942
260,./HSPF90/PERLNDTS.SEQ,PERLND,PWTGAS,LAST,IOTMP,1,1,1,1,1,0,6,0,0,1537,Deg F,-32,0.555,0,1,Temp of interflow outflow,Deg C,-32,0.555,0,1
279,./HSPF90/PERLNDTS.SEQ,PERLND,PWTGAS,SUM,POCO2M,1,1,1,1,2,0,6,0,0,1604,lb/aciv,0,4.411,0,3.937,CO2 in total outflow from PLS,kg/haiv,0,4.411,0,3.937
278,./HSPF90/PERLNDTS.SEQ,PERLND,PWTGAS,SUM,PODOXM,1,1,1,1,2,0,6,0,0,1603,lb/aciv,0,4.411,0,3.937,DO in total outflow from PLS,kg/haiv,0,4.411,0,3.937
271,./HSPF90/PERLNDTS.SEQ,PERLND,PWTGAS,SUM,POHT,1,1,1,1,2,0,6,0,0,1596,BTU/aciv,0,0.000002455,0,0.000003942,Heat energy in total outflow from PLS,kcl/haiv,0,0.000002455,0,0.000003942
263,./HSPF90/PERLNDTS.SEQ,PERLND,PWTGAS,LAST,SOCO2,1,1,1,1,1,0,6,0,0,1540,mg/l,0,1,0,1,CO2 conc in surface outflow,mg/l,0,1,0,1
273,./HSPF90/PERLNDTS.SEQ,PERLND,PWTGAS,SUM,SOCO2M,1,1,1,1,2,0,6,0,0,1598,lb/aciv,0,4.411,0,3.937,Flux of CO2 in surface outflow,kg/haiv,0,4.411,0,3.937
262,./HSPF90/PERLNDTS.SEQ,PERLND,PWTGAS,LAST,SODOX,1,1,1,1,1,0,6,0,0,1539,mg/l,0,1,0,1,DO conc in surface outflow,mg/l,0,1,0,1
272,./HSPF90/PERLNDTS.SEQ,PERLND,PWTGAS,SUM,SODOXM,1,1,1,1,2,0,6,0,0,1597,lb/aciv,0,4.411,0,3.937,Flux of DO in surface outflow,kg/haiv,0,4.411,0,3.937
268,./HSPF90/PERLNDTS.SEQ,PERLND,PWTGAS,SUM,SOHT,1,1,1,1,2,0,6,0,0,1593,BTU/aciv,0,0.000002455,0,0.000003942,Heat energy in surface outflow,kcl/haiv,0,0.000002455,0,0.000003942
259,./HSPF90/PERLNDTS.SEQ,PERLND,PWTGAS,LAST,SOTMP,1,1,1,1,1,0,6,0,0,1536,Deg F,-32,0.555,0,1,Temp of surface outflow,Deg C,-32,0.555,0,1
249,./HSPF90/PERLNDTS.SEQ,PERLND,SEDMNT,NONE,COVER,1,1,1,1,1,0,4,0,0,1330,none,0,1,0,1,Cover fraction for PLS,none,0,1,0,1
253,./HSPF90/PERLNDTS.SEQ,PERLND,SEDMNT,SUM,DET,1,1,1,1,2,0,4,0,0,1355,tn/aciv,0,1,0,0.4462,Sediment detached by rainfall impact,tne/haiv,0,1,0,0.4462
247,./HSPF90/PERLNDTS.SEQ,PERLND,SEDMNT,LAST,DETS,1,1,1,1,1,0,4,0,0,1328,tn/ac,0,1,0,0.4462,Storage of detached sediment,tne/ha,0,1,0,0.4462
254,./HSPF90/PERLNDTS.SEQ,PERLND,SEDMNT,SUM,NVSI,1,1,1,1,2,0,4,0,0,1356,tn/aciv,0,1,0,0.4462,Net vertical sediment input,tne/haiv,0,1,0,0.4462
251,./HSPF90/PERLNDTS.SEQ,PERLND,SEDMNT,SUM,SCRSD,1,1,1,1,2,0,4,1,0,1353,tn/aciv,0,1,0,0.4462,Scour of matrix (attached) soil,tne/haiv,0,1,0,0.4462
252,./HSPF90/PERLNDTS.SEQ,PERLND,SEDMNT,SUM,SOSED,1,1,1,1,2,0,4,1,0,1354,tn/aciv,0,1,0,0.4462,Total removal of soil and sediment,tne/haiv,0,1,0,0.4462
248,./HSPF90/PERLNDTS.SEQ,PERLND,SEDMNT,SUM,STCAP,1,1,1,1,1,0,4,0,0,1329,tn/aciv,0,1,0,0.4462,Sed. transport capacity by surf. runoff,tne/haiv,0,1,0,0.4462
250,./HSPF90/PERLNDTS.SEQ,PERLND,SEDMNT,SUM,WSSD,1,1,1,1,2,0,4,1,0,1352,tn/aciv,0,1,0,0.4462,Washoff of detached sediment,tne/haiv,0,1,0,0.4462
197,./HSPF90/PERLNDTS.SEQ,PERLND,SNOW,NONE,ALBEDO,1,1,1,1,1,0,2,0,0,274,none,0,1,0,1,Albedo of the pack,none,0,1,0,1
190,./HSPF90/PERLNDTS.SEQ,PERLND,SNOW,LAST,COVINX,1,1,1,1,1,0,2,0,0,267,in,0,1,0,0.0394,Snowfall cover index for complete cover,mm,0,1,0,0.0394
199,./HSPF90/PERLNDTS.SEQ,PERLND,SNOW,LAST,DEWTMP,1,1,1,1,1,0,2,0,0,276,Deg F,0,1,17.8,1.8,Effective dewpoint temp,Deg C,0,1,17.8,1.8
196,./HSPF90/PERLNDTS.SEQ,PERLND,SNOW,NONE,DULL,1,1,1,1,1,0,2,0,0,273,none,0,1,0,1,Dullness index of the pack,none,0,1,0,1
205,./HSPF90/PERLNDTS.SEQ,PERLND,SNOW,SUM,MELT,1,1,1,1,2,0,2,0,0,318,in/iv,0,1,0,0.0394,Quantity of melt from PACKF(water equiv),mm/iv,0,1,0,0.0394
191,./HSPF90/PERLNDTS.SEQ,PERLND,SNOW,LAST,NEGHTS,1,1,1,1,1,0,2,0,0,268,in,0,1,0,0.0394,Negative heat storage of pack (water eq),mm,0,1,0,0.0394
185,./HSPF90/PERLNDTS.SEQ,PERLND,SNOW,LAST,PACK,1,1,1,1,1,0,2,0,0,262,in,0,1,0,0.0394,Total contents of pack(water equiv),mm,0,1,0,0.0394
186,./HSPF90/PERLNDTS.SEQ,PERLND,SNOW,LAST,PACKF,1,1,1,1,1,0,2,1,0,263,in,0,1,0,0.0394,Frozen contents of pack (water equiv),mm,0,1,0,0.0394
